item_id,item_name,category,item_condition,starting_price,final_price,bids_count,auction_duration,status,predicted_final_price,seller
4224,Item_4224,Books,New,957,1281,17,3 Days,Completed,1299,Seller_4
4225,Item_4225,Mobiles,Refurbished,705,893,3,5 Days,Completed,942,Seller_2
4226,Item_4226,Gaming,Refurbished,259,668,19,3 Days,Completed,695,Seller_6
4227,Item_4227,Electronics,Used,559,770,15,7 Days,Completed,804,Seller_7
4228,Item_4228,Jewelry,New,748,1039,3,6 Days,Completed,1055,Seller_8
4229,Item_4229,Electronics,Used,190,633,20,5 Days,Completed,628,Seller_7
4230,Item_4230,Fashion,Refurbished,113,303,11,3 Days,Completed,346,Seller_5
4231,Item_4231,Appliances,Refurbished,483,783,4,7 Days,Completed,751,Seller_9
4232,Item_4232,Furniture,Used,540,644,3,1 Days,Completed,672,Seller_10
4233,Item_4233,Appliances,Used,799,813,18,2 Days,Completed,847,Seller_9
4234,Item_4234,Fashion,New,450,937,8,5 Days,Completed,956,Seller_5
4235,Item_4235,Books,New,223,403,7,1 Days,Completed,427,Seller_4
4236,Item_4236,Furniture,Used,270,725,8,1 Days,Completed,719,Seller_10
4237,Item_4237,Furniture,Used,950,1294,6,3 Days,Completed,1328,Seller_10
4238,Item_4238,Mobiles,Used,813,1038,13,7 Days,Completed,1036,Seller_2
4239,Item_4239,Sports,Used,218,305,19,5 Days,Completed,346,Seller_3
4240,Item_4240,Sports,New,131,451,18,2 Days,Completed,450,Seller_3
4241,Item_4241,Books,Refurbished,482,652,16,4 Days,Completed,675,Seller_4
4242,Item_4242,Furniture,Refurbished,498,843,10,6 Days,Completed,811,Seller_10
4243,Item_4243,Jewelry,Refurbished,422,810,9,1 Days,Completed,828,Seller_8
4244,Item_4244,Jewelry,Refurbished,880,981,8,1 Days,Completed,945,Seller_8
4245,Item_4245,Art,Used,765,1059,2,2 Days,Completed,1039,Seller_1
4246,Item_4246,Fashion,Used,457,899,20,2 Days,Completed,849,Seller_5
4247,Item_4247,Jewelry,Refurbished,526,944,8,5 Days,Completed,964,Seller_8
4248,Item_4248,Furniture,Used,426,724,11,2 Days,Completed,747,Seller_10
4249,Item_4249,Sports,Used,602,1040,14,7 Days,Completed,1039,Seller_3
4250,Item_4250,Gaming,Refurbished,920,1063,8,4 Days,Completed,1112,Seller_6
4251,Item_4251,Books,New,850,983,4,7 Days,Completed,1007,Seller_4
4252,Item_4252,Gaming,New,697,1189,14,3 Days,Completed,1178,Seller_6
4253,Item_4253,Jewelry,New,833,1072,17,6 Days,Completed,1090,Seller_8
4254,Item_4254,Fashion,Refurbished,825,1047,16,2 Days,Completed,1036,Seller_5
4255,Item_4255,Books,New,906,1104,1,1 Days,Completed,1062,Seller_4
4256,Item_4256,Furniture,Used,831,1313,14,6 Days,Completed,1352,Seller_10
4257,Item_4257,Gaming,New,602,850,13,4 Days,Completed,869,Seller_6
4258,Item_4258,Appliances,New,918,1235,11,1 Days,Completed,1186,Seller_9
4259,Item_4259,Appliances,New,245,316,7,4 Days,Completed,313,Seller_9
4260,Item_4260,Sports,Used,781,1214,3,3 Days,Completed,1184,Seller_3
4261,Item_4261,Art,Refurbished,292,752,6,2 Days,Completed,756,Seller_1
4262,Item_4262,Electronics,New,827,1098,20,3 Days,Completed,1083,Seller_7
4263,Item_4263,Sports,Used,661,1139,17,3 Days,Completed,1094,Seller_3
4264,Item_4264,Electronics,Used,846,919,8,7 Days,Completed,947,Seller_7
4265,Item_4265,Jewelry,Refurbished,519,716,15,2 Days,Completed,671,Seller_8
4266,Item_4266,Gaming,New,120,426,1,4 Days,Completed,440,Seller_6
4267,Item_4267,Appliances,New,217,313,7,2 Days,Completed,284,Seller_9
4268,Item_4268,Gaming,Refurbished,745,803,11,6 Days,Completed,819,Seller_6
4269,Item_4269,Jewelry,Refurbished,763,915,15,1 Days,Completed,926,Seller_8
4270,Item_4270,Furniture,New,193,232,13,1 Days,Completed,231,Seller_10
4271,Item_4271,Furniture,Refurbished,289,506,4,6 Days,Completed,496,Seller_10
4272,Item_4272,Art,Used,122,338,7,4 Days,Completed,370,Seller_1
4273,Item_4273,Appliances,Used,652,881,5,3 Days,Completed,883,Seller_9
4274,Item_4274,Appliances,New,107,387,16,1 Days,Completed,353,Seller_9
4275,Item_4275,Mobiles,Refurbished,585,746,7,7 Days,Completed,787,Seller_2
4276,Item_4276,Electronics,Used,946,1236,13,6 Days,Completed,1201,Seller_7
4277,Item_4277,Mobiles,Used,687,857,15,7 Days,Completed,848,Seller_2
4278,Item_4278,Gaming,New,282,712,2,7 Days,Completed,739,Seller_6
4279,Item_4279,Electronics,New,355,403,10,4 Days,Completed,355,Seller_7
4280,Item_4280,Electronics,New,536,721,7,4 Days,Completed,710,Seller_7
4281,Item_4281,Gaming,Used,322,805,2,7 Days,Completed,819,Seller_6
4282,Item_4282,Mobiles,Refurbished,182,606,18,5 Days,Completed,636,Seller_2
4283,Item_4283,Furniture,Refurbished,144,395,3,4 Days,Completed,360,Seller_10
4284,Item_4284,Electronics,New,291,721,7,5 Days,Completed,754,Seller_7
4285,Item_4285,Electronics,Used,351,602,1,3 Days,Completed,651,Seller_7
4286,Item_4286,Sports,New,273,407,6,5 Days,Completed,392,Seller_3
4287,Item_4287,Books,Refurbished,963,1410,6,2 Days,Completed,1374,Seller_4
4288,Item_4288,Jewelry,Refurbished,768,1215,19,5 Days,Completed,1217,Seller_8
4289,Item_4289,Gaming,Used,259,703,17,1 Days,Completed,737,Seller_6
4290,Item_4290,Appliances,New,462,499,3,4 Days,Completed,526,Seller_9
4291,Item_4291,Electronics,New,705,1180,3,4 Days,Completed,1188,Seller_7
4292,Item_4292,Sports,Refurbished,105,304,14,2 Days,Completed,287,Seller_3
4293,Item_4293,Furniture,New,392,586,14,4 Days,Completed,615,Seller_10
4294,Item_4294,Art,Used,501,830,5,6 Days,Completed,851,Seller_1
4295,Item_4295,Gaming,Refurbished,352,752,20,4 Days,Completed,769,Seller_6
4296,Item_4296,Jewelry,Used,516,717,2,3 Days,Completed,715,Seller_8
4297,Item_4297,Electronics,New,708,965,5,3 Days,Completed,931,Seller_7
4298,Item_4298,Books,New,143,340,5,6 Days,Completed,332,Seller_4
4299,Item_4299,Jewelry,Refurbished,710,1003,12,7 Days,Completed,1008,Seller_8
4300,Item_4300,Jewelry,New,732,1172,4,2 Days,Completed,1212,Seller_8
4301,Item_4301,Appliances,Used,712,819,15,3 Days,Completed,808,Seller_9
4302,Item_4302,Fashion,Refurbished,246,387,17,6 Days,Completed,437,Seller_5
4303,Item_4303,Art,Used,111,322,19,4 Days,Completed,355,Seller_1
4304,Item_4304,Sports,New,696,1123,20,3 Days,Completed,1098,Seller_3
4305,Item_4305,Sports,Used,526,578,7,6 Days,Completed,548,Seller_3
4306,Item_4306,Appliances,Used,414,540,18,1 Days,Completed,578,Seller_9
4307,Item_4307,Sports,New,669,805,15,6 Days,Completed,837,Seller_3
4308,Item_4308,Jewelry,New,461,793,4,4 Days,Completed,748,Seller_8
4309,Item_4309,Art,New,396,712,13,4 Days,Completed,750,Seller_1
4310,Item_4310,Art,New,228,549,14,7 Days,Completed,549,Seller_1
4311,Item_4311,Jewelry,New,396,552,9,4 Days,Completed,534,Seller_8
4312,Item_4312,Jewelry,Used,514,872,1,1 Days,Completed,840,Seller_8
4313,Item_4313,Books,Used,231,267,7,5 Days,Completed,218,Seller_4
4314,Item_4314,Gaming,Refurbished,870,1329,14,2 Days,Completed,1292,Seller_6
4315,Item_4315,Sports,New,936,1168,20,5 Days,Completed,1136,Seller_3
4316,Item_4316,Electronics,New,209,228,4,1 Days,Completed,223,Seller_7
4317,Item_4317,Art,New,480,561,5,5 Days,Completed,534,Seller_1
4318,Item_4318,Gaming,Refurbished,476,619,2,2 Days,Completed,604,Seller_6
4319,Item_4319,Art,New,530,912,20,4 Days,Completed,890,Seller_1
4320,Item_4320,Furniture,Used,778,917,12,2 Days,Completed,885,Seller_10
4321,Item_4321,Furniture,Used,787,974,11,6 Days,Completed,1016,Seller_10
4322,Item_4322,Art,Refurbished,103,118,15,5 Days,Completed,146,Seller_1
4323,Item_4323,Electronics,Refurbished,467,626,4,2 Days,Completed,615,Seller_7
4324,Item_4324,Furniture,Used,511,781,10,1 Days,Completed,747,Seller_10
4325,Item_4325,Sports,Refurbished,617,696,1,4 Days,Completed,652,Seller_3
4326,Item_4326,Electronics,Used,374,816,10,5 Days,Completed,794,Seller_7
4327,Item_4327,Fashion,New,486,944,18,1 Days,Completed,943,Seller_5
4328,Item_4328,Electronics,Refurbished,306,345,12,5 Days,Completed,394,Seller_7
4329,Item_4329,Furniture,New,952,1341,9,2 Days,Completed,1385,Seller_10
4330,Item_4330,Books,Refurbished,932,1228,6,4 Days,Completed,1272,Seller_4
4331,Item_4331,Art,New,679,1015,3,5 Days,Completed,1039,Seller_1
4332,Item_4332,Electronics,Used,679,1065,20,3 Days,Completed,1046,Seller_7
4333,Item_4333,Jewelry,New,898,1089,9,4 Days,Completed,1137,Seller_8
4334,Item_4334,Gaming,Refurbished,145,193,17,6 Days,Completed,201,Seller_6
4335,Item_4335,Jewelry,New,509,893,20,3 Days,Completed,907,Seller_8
4336,Item_4336,Art,Refurbished,190,668,7,4 Days,Completed,636,Seller_1
4337,Item_4337,Mobiles,New,594,977,1,4 Days,Completed,940,Seller_2
4338,Item_4338,Fashion,New,922,1294,8,5 Days,Completed,1246,Seller_5
4339,Item_4339,Sports,Refurbished,423,691,6,1 Days,Completed,659,Seller_3
4340,Item_4340,Appliances,New,332,580,11,1 Days,Completed,624,Seller_9
4341,Item_4341,Electronics,Used,939,1436,8,1 Days,Completed,1394,Seller_7
4342,Item_4342,Books,New,902,947,11,5 Days,Completed,931,Seller_4
4343,Item_4343,Fashion,Used,221,620,15,2 Days,Completed,592,Seller_5
4344,Item_4344,Furniture,Refurbished,397,711,19,5 Days,Completed,739,Seller_10
4345,Item_4345,Electronics,Refurbished,347,436,11,3 Days,Completed,470,Seller_7
4346,Item_4346,Electronics,New,697,963,3,5 Days,Completed,977,Seller_7
4347,Item_4347,Art,New,357,798,4,2 Days,Completed,814,Seller_1
4348,Item_4348,Gaming,Refurbished,919,1335,17,2 Days,Completed,1300,Seller_6
4349,Item_4349,Jewelry,Used,103,512,16,3 Days,Completed,494,Seller_8
4350,Item_4350,Appliances,New,899,1077,4,3 Days,Completed,1054,Seller_9
4351,Item_4351,Furniture,New,191,220,12,5 Days,Completed,230,Seller_10
4352,Item_4352,Appliances,Refurbished,980,1129,16,7 Days,Completed,1148,Seller_9
4353,Item_4353,Art,Refurbished,359,597,7,1 Days,Completed,593,Seller_1
4354,Item_4354,Appliances,Refurbished,361,745,16,5 Days,Completed,777,Seller_9
4355,Item_4355,Sports,Refurbished,131,253,6,5 Days,Completed,241,Seller_3
4356,Item_4356,Electronics,Refurbished,680,941,9,6 Days,Completed,910,Seller_7
4357,Item_4357,Art,Used,240,577,19,2 Days,Completed,549,Seller_1
4358,Item_4358,Art,Used,802,1093,5,5 Days,Completed,1078,Seller_1
4359,Item_4359,Furniture,Used,453,608,14,1 Days,Completed,651,Seller_10
4360,Item_4360,Jewelry,New,100,179,6,3 Days,Completed,131,Seller_8
4361,Item_4361,Sports,New,238,619,20,2 Days,Completed,623,Seller_3
4362,Item_4362,Gaming,New,181,478,16,4 Days,Completed,491,Seller_6
4363,Item_4363,Gaming,Used,775,1141,10,5 Days,Completed,1183,Seller_6
4364,Item_4364,Sports,Refurbished,918,1394,12,5 Days,Completed,1381,Seller_3
4365,Item_4365,Furniture,Refurbished,979,1275,13,3 Days,Completed,1308,Seller_10
4366,Item_4366,Books,Used,931,1050,20,4 Days,Completed,1014,Seller_4
4367,Item_4367,Furniture,Refurbished,284,558,5,5 Days,Completed,587,Seller_10
4368,Item_4368,Mobiles,New,502,612,6,1 Days,Completed,563,Seller_2
4369,Item_4369,Art,New,716,992,13,2 Days,Completed,988,Seller_1
4370,Item_4370,Sports,Used,354,562,8,3 Days,Completed,604,Seller_3
4371,Item_4371,Sports,New,735,931,11,6 Days,Completed,899,Seller_3
4372,Item_4372,Electronics,Used,844,1206,2,4 Days,Completed,1226,Seller_7
4373,Item_4373,Gaming,Refurbished,897,1151,12,5 Days,Completed,1189,Seller_6
4374,Item_4374,Appliances,Used,256,425,4,1 Days,Completed,463,Seller_9
4375,Item_4375,Jewelry,New,430,831,13,5 Days,Completed,796,Seller_8
4376,Item_4376,Jewelry,Refurbished,975,1390,4,6 Days,Completed,1360,Seller_8
4377,Item_4377,Fashion,New,874,1105,9,3 Days,Completed,1085,Seller_5
4378,Item_4378,Appliances,New,467,512,14,5 Days,Completed,519,Seller_9
4379,Item_4379,Art,Refurbished,260,636,7,4 Days,Completed,663,Seller_1
4380,Item_4380,Books,New,410,882,2,6 Days,Completed,886,Seller_4
4381,Item_4381,Books,Used,240,655,14,3 Days,Completed,691,Seller_4
4382,Item_4382,Books,Refurbished,746,979,14,6 Days,Completed,940,Seller_4
4383,Item_4383,Gaming,Used,269,536,20,2 Days,Completed,538,Seller_6
4384,Item_4384,Books,Refurbished,915,1413,19,2 Days,Completed,1455,Seller_4
4385,Item_4385,Fashion,New,355,631,3,6 Days,Completed,637,Seller_5
4386,Item_4386,Furniture,Refurbished,957,982,18,2 Days,Completed,964,Seller_10
4387,Item_4387,Appliances,New,158,404,6,5 Days,Completed,429,Seller_9
4388,Item_4388,Art,New,670,965,6,1 Days,Completed,929,Seller_1
4389,Item_4389,Mobiles,New,840,894,3,6 Days,Completed,856,Seller_2
4390,Item_4390,Mobiles,Refurbished,200,360,18,3 Days,Completed,396,Seller_2
4391,Item_4391,Art,New,116,127,11,1 Days,Completed,130,Seller_1
4392,Item_4392,Books,Used,222,618,18,6 Days,Completed,584,Seller_4
4393,Item_4393,Books,New,203,696,7,5 Days,Completed,725,Seller_4
4394,Item_4394,Art,Refurbished,402,793,20,4 Days,Completed,796,Seller_1
4395,Item_4395,Art,Used,499,929,7,4 Days,Completed,939,Seller_1
4396,Item_4396,Furniture,Refurbished,248,620,5,2 Days,Completed,664,Seller_10
4397,Item_4397,Jewelry,Refurbished,573,738,18,1 Days,Completed,697,Seller_8
4398,Item_4398,Books,Used,167,193,9,1 Days,Completed,195,Seller_4
4399,Item_4399,Furniture,Refurbished,830,860,6,4 Days,Completed,842,Seller_10
4400,Item_4400,Gaming,New,566,953,5,6 Days,Completed,922,Seller_6
4401,Item_4401,Books,Refurbished,736,1147,16,4 Days,Completed,1142,Seller_4
4402,Item_4402,Sports,Used,809,1131,15,4 Days,Completed,1152,Seller_3
4403,Item_4403,Jewelry,New,622,756,17,5 Days,Completed,774,Seller_8
4404,Item_4404,Books,New,949,995,13,6 Days,Completed,957,Seller_4
4405,Item_4405,Gaming,Used,859,1328,4,7 Days,Completed,1287,Seller_6
4406,Item_4406,Mobiles,New,670,838,1,3 Days,Completed,792,Seller_2
4407,Item_4407,Books,Used,366,794,12,3 Days,Completed,817,Seller_4
4408,Item_4408,Furniture,New,105,284,4,5 Days,Completed,299,Seller_10
4409,Item_4409,Fashion,New,420,643,19,7 Days,Completed,639,Seller_5
4410,Item_4410,Mobiles,Used,652,1090,15,1 Days,Completed,1042,Seller_2
4411,Item_4411,Appliances,Refurbished,753,1149,5,4 Days,Completed,1139,Seller_9
4412,Item_4412,Electronics,New,289,545,12,2 Days,Completed,503,Seller_7
4413,Item_4413,Sports,Refurbished,590,889,20,6 Days,Completed,937,Seller_3
4414,Item_4414,Furniture,New,118,516,16,5 Days,Completed,468,Seller_10
4415,Item_4415,Gaming,Used,243,333,9,3 Days,Completed,330,Seller_6
4416,Item_4416,Appliances,Used,918,1395,16,1 Days,Completed,1416,Seller_9
4417,Item_4417,Jewelry,Used,845,975,1,6 Days,Completed,993,Seller_8
4418,Item_4418,Fashion,Refurbished,805,1194,18,3 Days,Completed,1163,Seller_5
4419,Item_4419,Fashion,Used,796,914,5,2 Days,Completed,935,Seller_5
4420,Item_4420,Appliances,Refurbished,878,1216,17,7 Days,Completed,1252,Seller_9
4421,Item_4421,Furniture,Refurbished,460,542,4,1 Days,Completed,503,Seller_10
4422,Item_4422,Sports,Used,183,200,17,6 Days,Completed,211,Seller_3
4423,Item_4423,Jewelry,Refurbished,186,408,3,4 Days,Completed,439,Seller_8
4424,Item_4424,Gaming,Used,807,968,8,2 Days,Completed,954,Seller_6
4425,Item_4425,Electronics,Refurbished,110,522,16,7 Days,Completed,566,Seller_7
4426,Item_4426,Electronics,Refurbished,657,830,9,6 Days,Completed,805,Seller_7
4427,Item_4427,Sports,New,247,701,16,7 Days,Completed,661,Seller_3
4428,Item_4428,Books,New,925,958,17,3 Days,Completed,919,Seller_4
4429,Item_4429,Gaming,Used,626,903,5,1 Days,Completed,942,Seller_6
4430,Item_4430,Furniture,New,741,1029,9,2 Days,Completed,1073,Seller_10
4431,Item_4431,Furniture,Used,284,618,4,6 Days,Completed,647,Seller_10
4432,Item_4432,Gaming,Used,217,554,7,5 Days,Completed,595,Seller_6
4433,Item_4433,Jewelry,Refurbished,164,556,17,7 Days,Completed,527,Seller_8
4434,Item_4434,Sports,Refurbished,567,880,12,5 Days,Completed,863,Seller_3
4435,Item_4435,Sports,Used,148,639,13,3 Days,Completed,623,Seller_3
4436,Item_4436,Furniture,Used,836,889,11,4 Days,Completed,898,Seller_10
4437,Item_4437,Art,New,586,634,8,2 Days,Completed,684,Seller_1
4438,Item_4438,Art,Refurbished,690,715,3,3 Days,Completed,750,Seller_1
4439,Item_4439,Mobiles,Refurbished,271,459,4,3 Days,Completed,490,Seller_2
4440,Item_4440,Fashion,New,339,612,1,4 Days,Completed,659,Seller_5
4441,Item_4441,Appliances,Used,613,1073,12,6 Days,Completed,1077,Seller_9
4442,Item_4442,Electronics,New,231,655,1,2 Days,Completed,684,Seller_7
4443,Item_4443,Jewelry,Refurbished,906,1341,20,5 Days,Completed,1336,Seller_8
4444,Item_4444,Appliances,Refurbished,752,791,12,7 Days,Completed,765,Seller_9
4445,Item_4445,Gaming,New,968,1227,11,3 Days,Completed,1254,Seller_6
4446,Item_4446,Furniture,Refurbished,309,679,6,5 Days,Completed,679,Seller_10
4447,Item_4447,Jewelry,Used,798,901,7,7 Days,Completed,943,Seller_8
4448,Item_4448,Gaming,New,157,652,3,6 Days,Completed,602,Seller_6
4449,Item_4449,Sports,Refurbished,363,431,19,6 Days,Completed,454,Seller_3
4450,Item_4450,Electronics,Refurbished,985,1348,5,3 Days,Completed,1362,Seller_7
4451,Item_4451,Mobiles,New,402,423,11,1 Days,Completed,447,Seller_2
4452,Item_4452,Gaming,Refurbished,170,308,6,5 Days,Completed,319,Seller_6
4453,Item_4453,Sports,New,595,685,10,7 Days,Completed,655,Seller_3
4454,Item_4454,Fashion,Used,898,1314,14,3 Days,Completed,1347,Seller_5
4455,Item_4455,Jewelry,New,158,519,14,7 Days,Completed,532,Seller_8
4456,Item_4456,Fashion,Refurbished,610,870,20,1 Days,Completed,864,Seller_5
4457,Item_4457,Books,Used,698,745,14,6 Days,Completed,763,Seller_4
4458,Item_4458,Furniture,New,676,705,17,3 Days,Completed,732,Seller_10
4459,Item_4459,Electronics,Refurbished,722,926,18,4 Days,Completed,935,Seller_7
4460,Item_4460,Gaming,New,227,510,5,4 Days,Completed,535,Seller_6
4461,Item_4461,Gaming,Used,425,725,19,6 Days,Completed,748,Seller_6
4462,Item_4462,Mobiles,Used,279,409,15,2 Days,Completed,373,Seller_2
4463,Item_4463,Jewelry,Used,476,747,7,3 Days,Completed,733,Seller_8
4464,Item_4464,Art,Used,666,771,3,7 Days,Completed,800,Seller_1
4465,Item_4465,Mobiles,Used,867,984,18,6 Days,Completed,980,Seller_2
4466,Item_4466,Mobiles,Used,560,807,6,7 Days,Completed,784,Seller_2
4467,Item_4467,Art,New,179,419,17,5 Days,Completed,390,Seller_1
4468,Item_4468,Sports,Used,282,744,17,6 Days,Completed,712,Seller_3
4469,Item_4469,Books,Used,154,413,19,2 Days,Completed,409,Seller_4
4470,Item_4470,Electronics,New,106,394,9,5 Days,Completed,425,Seller_7
4471,Item_4471,Sports,New,909,1171,10,3 Days,Completed,1212,Seller_3
4472,Item_4472,Gaming,New,474,560,9,5 Days,Completed,595,Seller_6
4473,Item_4473,Electronics,Used,395,567,3,4 Days,Completed,585,Seller_7
4474,Item_4474,Electronics,New,421,635,3,3 Days,Completed,667,Seller_7
4475,Item_4475,Appliances,New,139,599,14,6 Days,Completed,600,Seller_9
4476,Item_4476,Electronics,New,684,1034,2,5 Days,Completed,987,Seller_7
4477,Item_4477,Books,New,910,1066,9,4 Days,Completed,1054,Seller_4
4478,Item_4478,Mobiles,Refurbished,252,670,7,1 Days,Completed,676,Seller_2
4479,Item_4479,Jewelry,Refurbished,371,445,12,1 Days,Completed,433,Seller_8
4480,Item_4480,Fashion,Used,358,511,10,1 Days,Completed,507,Seller_5
4481,Item_4481,Furniture,Used,370,676,5,1 Days,Completed,644,Seller_10
4482,Item_4482,Art,New,197,685,9,5 Days,Completed,667,Seller_1
4483,Item_4483,Gaming,Used,779,860,20,6 Days,Completed,909,Seller_6
4484,Item_4484,Books,New,399,493,16,1 Days,Completed,517,Seller_4
4485,Item_4485,Sports,Used,926,1412,5,7 Days,Completed,1449,Seller_3
4486,Item_4486,Appliances,Used,789,1173,13,2 Days,Completed,1135,Seller_9
4487,Item_4487,Appliances,Used,942,1024,11,3 Days,Completed,1050,Seller_9
4488,Item_4488,Gaming,Used,762,958,13,5 Days,Completed,981,Seller_6
4489,Item_4489,Jewelry,Used,562,768,12,3 Days,Completed,805,Seller_8
4490,Item_4490,Sports,Used,665,926,18,5 Days,Completed,885,Seller_3
4491,Item_4491,Sports,Used,805,1088,13,2 Days,Completed,1068,Seller_3
4492,Item_4492,Art,Used,348,778,1,3 Days,Completed,769,Seller_1
4493,Item_4493,Appliances,Used,265,563,13,3 Days,Completed,569,Seller_9
4494,Item_4494,Art,New,198,620,8,7 Days,Completed,618,Seller_1
4495,Item_4495,Gaming,New,740,1107,13,3 Days,Completed,1071,Seller_6
4496,Item_4496,Electronics,New,515,803,7,5 Days,Completed,843,Seller_7
4497,Item_4497,Furniture,Used,228,571,5,2 Days,Completed,549,Seller_10
4498,Item_4498,Books,Used,755,865,19,2 Days,Completed,875,Seller_4
4499,Item_4499,Mobiles,Refurbished,904,958,2,4 Days,Completed,971,Seller_2
4500,Item_4500,Art,New,113,573,18,7 Days,Completed,585,Seller_1
4501,Item_4501,Art,New,880,1171,19,7 Days,Completed,1177,Seller_1
4502,Item_4502,Appliances,Used,721,872,7,5 Days,Completed,905,Seller_9
4503,Item_4503,Fashion,Used,270,767,10,4 Days,Completed,720,Seller_5
4504,Item_4504,Furniture,Used,213,369,11,3 Days,Completed,365,Seller_10
4505,Item_4505,Books,Used,402,741,19,3 Days,Completed,784,Seller_4
4506,Item_4506,Gaming,Refurbished,457,519,14,1 Days,Completed,493,Seller_6
4507,Item_4507,Appliances,New,689,1053,13,3 Days,Completed,1021,Seller_9
4508,Item_4508,Jewelry,Used,303,549,14,1 Days,Completed,499,Seller_8
4509,Item_4509,Mobiles,New,317,421,9,3 Days,Completed,467,Seller_2
4510,Item_4510,Appliances,New,802,1046,1,6 Days,Completed,1087,Seller_9
4511,Item_4511,Jewelry,New,941,1261,5,6 Days,Completed,1289,Seller_8
4512,Item_4512,Books,Used,297,567,11,1 Days,Completed,533,Seller_4
4513,Item_4513,Books,New,426,919,6,4 Days,Completed,901,Seller_4
4514,Item_4514,Gaming,Used,319,366,16,3 Days,Completed,323,Seller_6
4515,Item_4515,Appliances,New,416,600,14,6 Days,Completed,573,Seller_9
4516,Item_4516,Gaming,New,437,905,4,1 Days,Completed,887,Seller_6
4517,Item_4517,Gaming,Refurbished,735,975,8,6 Days,Completed,993,Seller_6
